state,city,place,vibe_all,total_estimated_cost_per_person_per_day,group_suitability_score,rating,distance_from_major_city,ideal_stay_duration_days,recommended_for_groups,famous_food,best_season,popularity_score,activities,why_recommended
Jharkhand,Deoghar Town,Deoghar Local Spot 4,"heritage, local, scenic",900,65.0,4.2,30,1.0,Yes,Local cuisine popular in Deoghar Town,Oct-Mar,67,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Deoghar Town,Deoghar Local Spot 5,"forest, local, scenic",850,78.0,3.8,30,1.0,Yes,Local cuisine popular in Deoghar Town,Oct-Mar,53,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Deoghar Town,Deoghar Local Spot 6,"heritage, local, nature",1925,82.0,4.0,30,1.0,Yes,Local cuisine popular in Deoghar Town,Oct-Mar,51,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Deoghar Town,Deoghar Local Spot 7,"heritage, local",1025,60.0,4.7,30,1.0,Yes,Local cuisine popular in Deoghar Town,Oct-Mar,54,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Deoghar Town,Deoghar Local Spot 8,"cultural, local",625,92.0,4.2,30,1.0,No,Local cuisine popular in Deoghar Town,Oct-Mar,57,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Deoghar Town,Deoghar Local Spot 9,"local, nature, rural",1425,65.0,4.7,30,1.0,Yes,Local cuisine popular in Deoghar Town,Oct-Mar,67,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Deoghar Town,Deoghar Local Spot 10,"heritage, local, nature",2125,74.0,4.0,30,1.0,No,Local cuisine popular in Deoghar Town,Oct-Mar,43,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Hazaribagh Town,Hazaribagh Local Spot 4,"cultural, heritage, local",2000,93.0,4.0,30,1.0,Yes,Local cuisine popular in Hazaribagh Town,Oct-Mar,54,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Hazaribagh Town,Hazaribagh Local Spot 5,"heritage, local, scenic",575,68.0,4.5,30,1.0,Yes,Local cuisine popular in Hazaribagh Town,Oct-Mar,56,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Hazaribagh Town,Hazaribagh Local Spot 6,"heritage, local, scenic",1975,91.0,3.8,30,1.0,Yes,Local cuisine popular in Hazaribagh Town,Oct-Mar,67,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Hazaribagh Town,Hazaribagh Local Spot 7,"heritage, local, nature",725,62.0,4.0,30,1.0,Yes,Local cuisine popular in Hazaribagh Town,Oct-Mar,44,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Hazaribagh Town,Hazaribagh Local Spot 8,"cultural, forest, local",2225,57.0,4.6,30,1.0,Yes,Local cuisine popular in Hazaribagh Town,Oct-Mar,42,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Hazaribagh Town,Hazaribagh Local Spot 9,"local, nature",1050,72.0,4.6,30,1.0,No,Local cuisine popular in Hazaribagh Town,Oct-Mar,52,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Hazaribagh Town,Hazaribagh Local Spot 10,"heritage, local",1725,88.0,4.0,30,1.0,Yes,Local cuisine popular in Hazaribagh Town,Oct-Mar,53,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Palamu Town,Palamu Local Spot 4,"cultural, local, rural",900,63.0,4.9,30,1.0,Yes,Local cuisine popular in Palamu Town,Oct-Mar,59,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Palamu Town,Palamu Local Spot 5,local,2025,81.0,4.2,30,1.0,Yes,Local cuisine popular in Palamu Town,Oct-Mar,45,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Palamu Town,Palamu Local Spot 6,local,1475,73.0,3.9,30,1.0,Yes,Local cuisine popular in Palamu Town,Oct-Mar,48,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Palamu Town,Palamu Local Spot 7,"heritage, local, nature",2150,76.0,4.7,30,1.0,No,Local cuisine popular in Palamu Town,Oct-Mar,52,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Palamu Town,Palamu Local Spot 8,"cultural, heritage, local",2450,75.0,3.7,30,1.0,No,Local cuisine popular in Palamu Town,Oct-Mar,60,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Palamu Town,Palamu Local Spot 9,"heritage, local",1075,95.0,4.4,30,1.0,Yes,Local cuisine popular in Palamu Town,Oct-Mar,44,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Palamu Town,Palamu Local Spot 10,"local, rural",1900,59.0,4.4,30,1.0,Yes,Local cuisine popular in Palamu Town,Oct-Mar,59,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Latehar Town,Latehar Local Spot 4,"forest, local, scenic",1050,83.0,4.0,30,1.0,Yes,Local cuisine popular in Latehar Town,Oct-Mar,43,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Latehar Town,Latehar Local Spot 5,"heritage, local",1500,77.0,3.8,30,1.0,No,Local cuisine popular in Latehar Town,Oct-Mar,60,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Latehar Town,Latehar Local Spot 6,"local, scenic",1300,56.0,4.5,30,1.0,Yes,Local cuisine popular in Latehar Town,Oct-Mar,55,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Latehar Town,Latehar Local Spot 7,"cultural, heritage, local",850,68.0,3.8,30,1.0,Yes,Local cuisine popular in Latehar Town,Oct-Mar,42,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Latehar Town,Latehar Local Spot 8,"local, nature, rural",900,93.0,4.5,30,1.0,Yes,Local cuisine popular in Latehar Town,Oct-Mar,70,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Latehar Town,Latehar Local Spot 9,"cultural, local",750,67.0,3.9,30,1.0,Yes,Local cuisine popular in Latehar Town,Oct-Mar,67,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Latehar Town,Latehar Local Spot 10,"heritage, local, nature",1825,72.0,3.9,30,1.0,Yes,Local cuisine popular in Latehar Town,Oct-Mar,41,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Gumla Town,Gumla Local Spot 4,"forest, local, nature",650,67.0,4.6,30,1.0,Yes,Local cuisine popular in Gumla Town,Oct-Mar,59,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Gumla Town,Gumla Local Spot 5,"local, rural",1325,81.0,4.3,30,1.0,Yes,Local cuisine popular in Gumla Town,Oct-Mar,70,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Gumla Town,Gumla Local Spot 6,local,1975,94.0,4.6,30,1.0,Yes,Local cuisine popular in Gumla Town,Oct-Mar,64,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Gumla Town,Gumla Local Spot 7,local,1925,73.0,4.4,30,1.0,Yes,Local cuisine popular in Gumla Town,Oct-Mar,41,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Gumla Town,Gumla Local Spot 8,"local, nature, rural",2075,88.0,4.3,30,1.0,Yes,Local cuisine popular in Gumla Town,Oct-Mar,66,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Gumla Town,Gumla Local Spot 9,local,1100,93.0,4.5,30,1.0,No,Local cuisine popular in Gumla Town,Oct-Mar,57,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Gumla Town,Gumla Local Spot 10,"local, scenic",1800,84.0,4.8,30,1.0,Yes,Local cuisine popular in Gumla Town,Oct-Mar,63,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Simdega Town,Simdega Local Spot 4,"local, nature, rural",1400,95.0,3.8,30,1.0,Yes,Local cuisine popular in Simdega Town,Oct-Mar,55,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Simdega Town,Simdega Local Spot 5,"local, scenic",1650,67.0,4.5,30,1.0,Yes,Local cuisine popular in Simdega Town,Oct-Mar,59,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Simdega Town,Simdega Local Spot 6,"local, nature, rural",2450,71.0,3.8,30,1.0,No,Local cuisine popular in Simdega Town,Oct-Mar,41,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Simdega Town,Simdega Local Spot 7,"forest, local, scenic",2350,77.0,3.8,30,1.0,No,Local cuisine popular in Simdega Town,Oct-Mar,64,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Simdega Town,Simdega Local Spot 8,local,825,67.0,4.8,30,1.0,Yes,Local cuisine popular in Simdega Town,Oct-Mar,68,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Simdega Town,Simdega Local Spot 9,"local, rural, scenic",2350,86.0,4.2,30,1.0,Yes,Local cuisine popular in Simdega Town,Oct-Mar,50,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Simdega Town,Simdega Local Spot 10,"heritage, local",825,80.0,4.4,30,1.0,Yes,Local cuisine popular in Simdega Town,Oct-Mar,46,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Lohardaga Town,Lohardaga Local Spot 4,"heritage, local, nature",800,68.0,4.5,30,1.0,No,Local cuisine popular in Lohardaga Town,Oct-Mar,51,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Lohardaga Town,Lohardaga Local Spot 5,"forest, local, nature",1525,84.0,4.4,30,1.0,No,Local cuisine popular in Lohardaga Town,Oct-Mar,68,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Lohardaga Town,Lohardaga Local Spot 6,"cultural, heritage, local",1925,72.0,4.9,30,1.0,Yes,Local cuisine popular in Lohardaga Town,Oct-Mar,61,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Lohardaga Town,Lohardaga Local Spot 7,"heritage, local, nature",2000,85.0,4.0,30,1.0,No,Local cuisine popular in Lohardaga Town,Oct-Mar,42,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Lohardaga Town,Lohardaga Local Spot 8,"local, nature",2225,77.0,3.9,30,1.0,Yes,Local cuisine popular in Lohardaga Town,Oct-Mar,51,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Lohardaga Town,Lohardaga Local Spot 9,"cultural, heritage, local",1650,74.0,4.9,30,1.0,Yes,Local cuisine popular in Lohardaga Town,Oct-Mar,46,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Lohardaga Town,Lohardaga Local Spot 10,"heritage, local, scenic",2350,82.0,4.5,30,1.0,No,Local cuisine popular in Lohardaga Town,Oct-Mar,52,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Bokaro Town,Bokaro Local Spot 4,"cultural, heritage, local",1925,68.0,4.1,30,1.0,Yes,Local cuisine popular in Bokaro Town,Oct-Mar,44,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Bokaro Town,Bokaro Local Spot 5,"cultural, forest, local",2300,67.0,4.0,30,1.0,Yes,Local cuisine popular in Bokaro Town,Oct-Mar,56,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Bokaro Town,Bokaro Local Spot 6,"heritage, local",1275,75.0,3.9,30,1.0,Yes,Local cuisine popular in Bokaro Town,Oct-Mar,63,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Bokaro Town,Bokaro Local Spot 7,"local, rural",1000,91.0,3.8,30,1.0,No,Local cuisine popular in Bokaro Town,Oct-Mar,68,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Bokaro Town,Bokaro Local Spot 8,"cultural, forest, local",550,72.0,3.7,30,1.0,No,Local cuisine popular in Bokaro Town,Oct-Mar,70,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Bokaro Town,Bokaro Local Spot 9,"local, rural, scenic",1700,71.0,4.6,30,1.0,Yes,Local cuisine popular in Bokaro Town,Oct-Mar,42,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Bokaro Town,Bokaro Local Spot 10,"local, nature, rural",2000,86.0,4.0,30,1.0,No,Local cuisine popular in Bokaro Town,Oct-Mar,63,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Chatra Town,Chatra Local Spot 4,"forest, local",700,84.0,4.5,30,1.0,Yes,Local cuisine popular in Chatra Town,Oct-Mar,69,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Chatra Town,Chatra Local Spot 5,"heritage, local",1800,75.0,4.0,30,1.0,Yes,Local cuisine popular in Chatra Town,Oct-Mar,64,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Chatra Town,Chatra Local Spot 6,"local, nature",950,85.0,4.7,30,1.0,Yes,Local cuisine popular in Chatra Town,Oct-Mar,66,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Chatra Town,Chatra Local Spot 7,"local, nature, rural",2025,81.0,4.7,30,1.0,Yes,Local cuisine popular in Chatra Town,Oct-Mar,67,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Chatra Town,Chatra Local Spot 8,"local, nature, rural",1250,66.0,4.6,30,1.0,No,Local cuisine popular in Chatra Town,Oct-Mar,51,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Chatra Town,Chatra Local Spot 9,"local, nature, rural",1250,83.0,3.8,30,1.0,Yes,Local cuisine popular in Chatra Town,Oct-Mar,48,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Chatra Town,Chatra Local Spot 10,"forest, local, scenic",2125,63.0,4.2,30,1.0,No,Local cuisine popular in Chatra Town,Oct-Mar,42,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Garhwa Town,Garhwa Local Spot 4,"forest, local, nature",2475,56.0,4.3,30,1.0,Yes,Local cuisine popular in Garhwa Town,Oct-Mar,62,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Garhwa Town,Garhwa Local Spot 5,"forest, local, nature",1500,70.0,3.9,30,1.0,Yes,Local cuisine popular in Garhwa Town,Oct-Mar,62,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Garhwa Town,Garhwa Local Spot 6,"heritage, local",2000,79.0,4.3,30,1.0,Yes,Local cuisine popular in Garhwa Town,Oct-Mar,57,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Garhwa Town,Garhwa Local Spot 7,"cultural, local, rural",1975,85.0,4.4,30,1.0,Yes,Local cuisine popular in Garhwa Town,Oct-Mar,66,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Garhwa Town,Garhwa Local Spot 8,"local, nature",2425,66.0,4.2,30,1.0,No,Local cuisine popular in Garhwa Town,Oct-Mar,52,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Garhwa Town,Garhwa Local Spot 9,"forest, local, nature",1700,87.0,4.0,30,1.0,Yes,Local cuisine popular in Garhwa Town,Oct-Mar,55,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Garhwa Town,Garhwa Local Spot 10,local,1125,66.0,4.9,30,1.0,Yes,Local cuisine popular in Garhwa Town,Oct-Mar,47,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Koderma Town,Koderma Local Spot 4,"forest, local, scenic",1050,84.0,4.8,30,1.0,Yes,Local cuisine popular in Koderma Town,Oct-Mar,46,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Koderma Town,Koderma Local Spot 5,"heritage, local, scenic",525,83.0,3.7,30,1.0,No,Local cuisine popular in Koderma Town,Oct-Mar,64,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Koderma Town,Koderma Local Spot 6,"local, nature",2325,84.0,4.8,30,1.0,Yes,Local cuisine popular in Koderma Town,Oct-Mar,44,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Koderma Town,Koderma Local Spot 7,"heritage, local",1825,92.0,4.6,30,1.0,Yes,Local cuisine popular in Koderma Town,Oct-Mar,47,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Koderma Town,Koderma Local Spot 8,"forest, local, nature",2175,83.0,3.8,30,1.0,Yes,Local cuisine popular in Koderma Town,Oct-Mar,60,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Koderma Town,Koderma Local Spot 9,"heritage, local, nature",1250,73.0,4.4,30,1.0,Yes,Local cuisine popular in Koderma Town,Oct-Mar,58,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Koderma Town,Koderma Local Spot 10,"heritage, local, scenic",1600,85.0,4.8,30,1.0,Yes,Local cuisine popular in Koderma Town,Oct-Mar,58,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Pakur Town,Pakur Local Spot 4,local,1550,83.0,4.4,30,1.0,Yes,Local cuisine popular in Pakur Town,Oct-Mar,48,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Pakur Town,Pakur Local Spot 5,"cultural, heritage, local",675,75.0,4.8,30,1.0,No,Local cuisine popular in Pakur Town,Oct-Mar,56,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Pakur Town,Pakur Local Spot 6,"local, nature",750,74.0,4.3,30,1.0,Yes,Local cuisine popular in Pakur Town,Oct-Mar,41,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Pakur Town,Pakur Local Spot 7,"local, nature, rural",2075,61.0,4.5,30,1.0,Yes,Local cuisine popular in Pakur Town,Oct-Mar,49,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Pakur Town,Pakur Local Spot 8,local,1450,63.0,4.1,30,1.0,Yes,Local cuisine popular in Pakur Town,Oct-Mar,67,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Pakur Town,Pakur Local Spot 9,"forest, local, scenic",1850,71.0,4.3,30,1.0,No,Local cuisine popular in Pakur Town,Oct-Mar,50,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Pakur Town,Pakur Local Spot 10,"cultural, heritage, local",825,86.0,4.9,30,1.0,Yes,Local cuisine popular in Pakur Town,Oct-Mar,59,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Sahebganj Town,Sahebganj Local Spot 4,local,1950,60.0,4.8,30,1.0,Yes,Local cuisine popular in Sahebganj Town,Oct-Mar,41,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Sahebganj Town,Sahebganj Local Spot 5,local,1725,57.0,4.8,30,1.0,Yes,Local cuisine popular in Sahebganj Town,Oct-Mar,44,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Sahebganj Town,Sahebganj Local Spot 6,"heritage, local",1950,83.0,3.8,30,1.0,Yes,Local cuisine popular in Sahebganj Town,Oct-Mar,70,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
Jharkhand,Sahebganj Town,Sahebganj Local Spot 7,local,1725,78.0,4.3,30,1.0,Yes,Local cuisine popular in Sahebganj Town,Oct-Mar,64,"Trekking, Photography, Sightseeing",Representative local/offbeat Jharkhand spot
